"","year","date","county","human_incidence","catt_incidence","cam_incidence","goat_incidence","shp_incidence","hum_cases","catt_cases","cam_cases","goat_cases","shp_cases"
"318",2014,2014-09-01,"Murang'a",0.1278,0,NA,0,0,128,0,0,0,0
"319",2014,2014-02-01,"Nairobi",0.0418,0,NA,0,0,169,0,0,0,0
"320",2014,2014-10-01,"Nairobi",0.0418,0,NA,0,0,169,0,0,0,0
"321",2014,2014-07-01,"Nairobi",0.1094,0,NA,0,0,442,0,0,0,0
"322",2014,2014-03-01,"Nairobi",0.142,0,NA,0,0,574,0,0,0,0
"323",2014,2014-12-01,"Nairobi",0.0319,0,NA,0,0,129,0,0,0,0
"324",2014,2014-08-01,"Nairobi",0.1395,0,NA,0,0,564,0,0,0,0
"325",2014,2014-11-01,"Nairobi",0.0621,0,NA,0,0,251,0,0,0,0
"326",2014,2014-09-01,"Nairobi",0.0495,0,NA,0,0,200,0,0,0,0
"327",2014,2014-01-01,"Nairobi",0.0821,0,NA,0,0,332,0,0,0,0
"328",2014,2014-04-01,"Nairobi",0.0527,0,NA,0,0,213,0,0,0,0
"329",2014,2014-05-01,"Nairobi",0.0945,0,NA,0,0,382,0,0,0,0
"330",2014,2014-06-01,"Nairobi",0.0678,0,NA,0,0,274,0,0,0,0
"331",2014,2014-03-01,"Nakuru",0.4582,0,0,0,0,890,0,0,0,0
"332",2014,2014-02-01,"Nakuru",0.2775,0,0,0,0,539,0,0,0,0
"333",2014,2014-01-01,"Nakuru",0.2584,0,0,0,0,502,0,0,0,0
"334",2014,2014-11-01,"Nakuru",0.2708,0,0,0,0,526,0,0,0,0
"335",2014,2014-12-01,"Nakuru",0.2275,0,0,0,0,442,0,0,0,0
"336",2014,2014-09-01,"Nakuru",0.3372,0,0,0,0,655,0,0,0,0
"337",2014,2014-08-01,"Nakuru",0.3722,0,0,0,0,723,0,0,0,0
"338",2014,2014-06-01,"Nakuru",0.331,0,0,0,0,643,0,0,0,0
"339",2014,2014-05-01,"Nakuru",0.3501,0,0,0,0,680,0,0,0,0
"340",2014,2014-07-01,"Nakuru",0.3305,0,0,0,0,642,0,0,0,0
"341",2014,2014-04-01,"Nakuru",0.4005,0,0,0,0,778,0,0,0,0
"342",2014,2014-10-01,"Nakuru",0.2605,0,0,0,0,506,0,0,0,0
"343",2014,2014-01-01,"Nandi",0.3626,0,NA,0,0,296,0,0,0,0
"344",2014,2014-03-01,"Nandi",0.4962,0,NA,0,0,405,0,0,0,0
"345",2014,2014-05-01,"Nandi",0.4386,0,NA,0,0,358,0,0,0,0
"346",2014,2014-02-01,"Nandi",0.3969,0,NA,0,0,324,0,0,0,0
"347",2014,2014-06-01,"Nandi",0.4227,0,NA,0,0,345,0,0,0,0
"348",2014,2014-08-01,"Nandi",0.4361,0,NA,0,0,356,0,0,0,0
"349",2014,2014-11-01,"Nandi",0.3222,0,NA,0,0,263,0,0,0,0
"350",2014,2014-04-01,"Nandi",0.4606,0,NA,0,0,376,0,0,0,0
"351",2014,2014-10-01,"Nandi",0.5403,0,NA,0,0,441,0,0,0,0
"352",2014,2014-09-01,"Nandi",0.5268,0,NA,0,0,430,0,0,0,0
"353",2014,2014-07-01,"Nandi",0.6015,0,NA,0,0,491,0,0,0,0
"354",2014,2014-12-01,"Nandi",0.3259,0,NA,0,0,266,0,0,0,0
"355",2014,2014-05-01,"Narok",0.3621,0,0,0,0,363,0,0,0,0
"356",2014,2014-06-01,"Narok",0.3022,0,0,0,0,303,0,0,0,0
"357",2014,2014-07-01,"Narok",0.379,0,0,0,0,380,0,0,0,0
"358",2014,2014-04-01,"Narok",0.3731,0,0,0,0,374,0,0,0,0
"359",2014,2014-09-01,"Narok",0.2893,0,0,0,0,290,0,0,0,0
"360",2014,2014-02-01,"Narok",0.4229,0,0,0,0,424,0,0,0,0
"361",2014,2014-01-01,"Narok",0.2943,0,0,0,0,295,0,0,0,0
"362",2014,2014-10-01,"Narok",0.4259,0,0,0,0,427,0,0,0,0
"363",2014,2014-03-01,"Narok",0.406,0,0,0,0,407,0,0,0,0
"364",2014,2014-08-01,"Narok",0.2703,0,0,0,0,271,0,0,0,0
"365",2014,2014-11-01,"Narok",0.3691,0,0,0,0,370,0,0,0,0
"366",2014,2014-12-01,"Narok",0.2274,0,0,0,0,228,0,0,0,0
"367",2014,2014-12-01,"Nyamira",0.1887,0,NA,0,0,111,0,0,0,0
"368",2014,2014-10-01,"Nyamira",0.1768,0,NA,0,0,104,0,0,0,0
"369",2014,2014-07-01,"Nyamira",0.3723,0,NA,0,0,219,0,0,0,0
"370",2014,2014-02-01,"Nyamira",0.1666,0,NA,0,0,98,0,0,0,0
"371",2014,2014-09-01,"Nyamira",0.1547,0,NA,0,0,91,0,0,0,0
"372",2014,2014-03-01,"Nyamira",0.2601,0,NA,0,0,153,0,0,0,0
"373",2014,2014-11-01,"Nyamira",0.2176,0,NA,0,0,128,0,0,0,0
"374",2014,2014-01-01,"Nyamira",0.2091,0,NA,0,0,123,0,0,0,0
"375",2014,2014-06-01,"Nyamira",0.4182,0,NA,0,0,246,0,0,0,0
"376",2014,2014-05-01,"Nyamira",0.3281,0,NA,0,0,193,0,0,0,0
"377",2014,2014-08-01,"Nyamira",0.238,0,NA,0,0,140,0,0,0,0
"378",2014,2014-04-01,"Nyamira",0.2414,0,NA,0,0,142,0,0,0,0
"379",2014,2014-09-01,"Nyandarua",0.2291,0,NA,0,0,133,0,0,0,0
"380",2014,2014-01-01,"Nyandarua",0.1085,0,NA,0,0,63,0,0,0,0
"381",2014,2014-07-01,"Nyandarua",0.1637,0,NA,0,0,95,0,0,0,0
"382",2014,2014-03-01,"Nyandarua",0.1395,0,NA,0,0,81,0,0,0,0
"383",2014,2014-05-01,"Nyandarua",0.186,0,NA,0,0,108,0,0,0,0
"384",2014,2014-08-01,"Nyandarua",0.2808,0,NA,0,0,163,0,0,0,0
"385",2014,2014-11-01,"Nyandarua",0.2394,0,NA,0,0,139,0,0,0,0
"386",2014,2014-06-01,"Nyandarua",0.3945,0,NA,0,0,229,0,0,0,0
"387",2014,2014-10-01,"Nyandarua",0.1895,0,NA,0,0,110,0,0,0,0
"388",2014,2014-02-01,"Nyandarua",0.1068,0,NA,0,0,62,0,0,0,0
"389",2014,2014-12-01,"Nyandarua",0.3704,0,NA,0,0,215,0,0,0,0
"390",2014,2014-04-01,"Nyandarua",0.1292,0,NA,0,0,75,0,0,0,0
"391",2014,2014-05-01,"Nyeri",0.0597,0,NA,0,0,43,0,0,0,0
"392",2014,2014-06-01,"Nyeri",0.0056,0,NA,0,0,4,0,0,0,0
"393",2014,2014-12-01,"Nyeri",0.3456,0,NA,0,0,249,0,0,0,0
"394",2014,2014-02-01,"Nyeri",0.0278,0,NA,0,0,20,0,0,0,0
"395",2014,2014-09-01,"Nyeri",0.0014,0,NA,0,0,1,0,0,0,0
"396",2014,2014-11-01,"Nyeri",0.0069,3.0394,NA,0,0,5,1,0,0,0
"397",2014,2014-03-01,"Nyeri",0.0514,0,NA,0,0,37,0,0,0,0
"398",2014,2014-10-01,"Nyeri",0.0028,0,NA,0,0,2,0,0,0,0
"399",2014,2014-04-01,"Nyeri",0.0042,0,NA,0,0,3,0,0,0,0
"400",2014,2014-01-01,"Samburu",0.1187,0,0,0,0,32,0,0,0,0
"401",2014,2014-03-01,"Samburu",0.1595,0,0,0,0,43,0,0,0,0
"402",2014,2014-02-01,"Samburu",0.1929,0,0,0,0,52,0,0,0,0
"403",2014,2014-06-01,"Samburu",0.1633,0,0,0,0,44,0,0,0,0
"404",2014,2014-12-01,"Samburu",0.026,0,0,0,0,7,0,0,0,0
"405",2014,2014-11-01,"Samburu",0.115,0,0,0,0,31,0,0,0,0
"406",2014,2014-04-01,"Samburu",0.1039,0,0,0,0,28,0,0,0,0
"407",2014,2014-08-01,"Samburu",0.1373,0,0,0,0,37,0,0,0,0
"408",2014,2014-10-01,"Samburu",0.0928,0,0,0,0,25,0,0,0,0
"409",2014,2014-05-01,"Samburu",0.1261,0,0,0,0,34,0,0,0,0
"410",2014,2014-09-01,"Samburu",0.1336,0,0,0,0,36,0,0,0,0
"411",2014,2014-07-01,"Samburu",0.1633,0,0,0,0,44,0,0,0,0
"412",2014,2014-08-01,"Siaya",0.0121,0,NA,0,0,11,0,0,0,0
"413",2014,2014-09-01,"Siaya",0.0883,0,NA,0,0,80,0,0,0,0
"414",2014,2014-11-01,"Siaya",0.0651,0,NA,0,0,59,0,0,0,0
"415",2014,2014-05-01,"Siaya",0.0949,0,NA,0,0,86,0,0,0,0
"416",2014,2014-04-01,"Siaya",0.021,0,NA,0,0,19,0,0,0,0
"417",2014,2014-12-01,"Siaya",0.1897,0,NA,0,0,172,0,0,0,0
"418",2014,2014-06-01,"Siaya",0.0518,0,NA,0,0,47,0,0,0,0
"419",2014,2014-02-01,"Siaya",0.043,0,NA,0,0,39,0,0,0,0
"420",2014,2014-01-01,"Siaya",0.0265,0,NA,0,0,24,0,0,0,0
"421",2014,2014-03-01,"Siaya",0.0099,0,NA,0,0,9,0,0,0,0
"422",2014,2014-07-01,"Siaya",0.0441,0,NA,0,0,40,0,0,0,0
"423",2014,2014-10-01,"Siaya",0.214,0,NA,0,0,194,0,0,0,0
"424",2014,2014-12-01,"Taita Taveta",0.0968,0,0,0,0,31,0,0,0,0
"425",2014,2014-03-01,"Taita Taveta",0.0468,0,0,0,0,15,0,0,0,0
"426",2014,2014-08-01,"Taita Taveta",0.103,0,0,0,0,33,0,0,0,0
"427",2014,2014-04-01,"Taita Taveta",0.0406,0,0,0,0,13,0,0,0,0
"428",2014,2014-10-01,"Taita Taveta",0.1717,0,0,0,0,55,0,0,0,0
"429",2014,2014-11-01,"Taita Taveta",0.0687,0,0,0,0,22,0,0,0,0
"430",2014,2014-02-01,"Taita Taveta",0.025,0,0,0,0,8,0,0,0,0
"431",2014,2014-05-01,"Taita Taveta",0.0281,0,0,0,0,9,0,0,0,0
"432",2014,2014-09-01,"Taita Taveta",0.1124,0,0,0,0,36,0,0,0,0
"433",2014,2014-01-01,"Taita Taveta",0.078,0,0,0,0,25,0,0,0,0
"434",2014,2014-07-01,"Taita Taveta",0.078,0,0,0,0,25,0,0,0,0
"435",2014,2014-06-01,"Taita Taveta",0.0187,0,0,0,0,6,0,0,0,0
"436",2014,2014-04-01,"Tana River",0.054,0,0,0,0,15,0,0,0,0
"437",2014,2014-12-01,"Tana River",0.0144,0,0,0,0,4,0,0,0,0
"438",2014,2014-03-01,"Tana River",0.0432,0,0,0,0,12,0,0,0,0
"439",2014,2014-07-01,"Tana River",0.0144,0,0,0,0,4,0,0,0,0
"440",2014,2014-02-01,"Tana River",0.2991,0,0,0,0,83,0,0,0,0
"441",2014,2014-08-01,"Tana River",0.0072,0,0,0,0,2,0,0,0,0
"442",2014,2014-11-01,"Tana River",0.8396,0,0,0,0,233,0,0,0,0
"443",2014,2014-05-01,"Tana River",0.0216,0,0,0,0,6,0,0,0,0
"444",2014,2014-01-01,"Tana River",0.0793,0,0,0,0,22,0,0,0,0
"445",2014,2014-06-01,"Tana River",0.018,0,0,0,0,5,0,0,0,0
"446",2014,2014-09-01,"Tana River",0.1225,0,0,0,0,34,0,0,0,0
"447",2014,2014-03-01,"Tharaka Nithi",0.6522,0,0,0,0,243,0,0,0,0
"448",2014,2014-04-01,"Tharaka Nithi",0.2711,0,0,0,0,101,0,0,0,0
"449",2014,2014-02-01,"Tharaka Nithi",0.255,0,0,0,0,95,0,0,0,0
"450",2014,2014-07-01,"Tharaka Nithi",0.3301,0,0,0,0,123,0,0,0,0
"451",2014,2014-12-01,"Tharaka Nithi",0.2067,0,0,0,0,77,0,0,0,0
"452",2014,2014-09-01,"Tharaka Nithi",0.3838,0,0,0,0,143,0,0,0,0
"453",2014,2014-08-01,"Tharaka Nithi",0.3704,0,0,0,0,138,0,0,0,0
"454",2014,2014-06-01,"Tharaka Nithi",0.3435,0,0,0,0,128,0,0,0,0
"455",2014,2014-05-01,"Tharaka Nithi",0.212,0,0,0,0,79,0,0,0,0
"456",2014,2014-01-01,"Tharaka Nithi",0.2228,0,0,0,0,83,0,0,0,0
"457",2014,2014-11-01,"Tharaka Nithi",0.1852,0,0,0,0,69,0,0,0,0
"458",2014,2014-10-01,"Tharaka Nithi",0.3274,0,0,0,0,122,0,0,0,0
"459",2014,2014-03-01,"Trans Nzoia",0.6203,0,NA,0,0,559,0,0,0,0
"460",2014,2014-12-01,"Trans Nzoia",0.4283,0,NA,0,0,386,0,0,0,0
"461",2014,2014-06-01,"Trans Nzoia",0.5238,0,NA,0,0,472,0,0,0,0
"462",2014,2014-02-01,"Trans Nzoia",0.5715,0,NA,0,0,515,0,0,0,0
"463",2014,2014-07-01,"Trans Nzoia",0.7579,0,NA,0,0,683,0,0,0,0
"464",2014,2014-04-01,"Trans Nzoia",0.7457,0,NA,0,0,672,0,0,0,0
"465",2014,2014-08-01,"Trans Nzoia",0.4139,0,NA,0,0,373,0,0,0,0
"466",2014,2014-09-01,"Trans Nzoia",0.3906,0,NA,0,0,352,0,0,0,0
"467",2014,2014-01-01,"Trans Nzoia",0.6703,0,NA,0,0,604,0,0,0,0
"468",2014,2014-11-01,"Trans Nzoia",0.4372,0,NA,0,0,394,0,0,0,0
"469",2014,2014-05-01,"Trans Nzoia",0.4983,0,NA,0,0,449,0,0,0,0
"470",2014,2014-10-01,"Trans Nzoia",0.3928,0,NA,0,0,354,0,0,0,0
"471",2014,2014-08-01,"Turkana",0.1868,0,0,0,0,152,0,0,0,0
"472",2014,2014-06-01,"Turkana",0.1831,0,0,0,0,149,0,0,0,0
"473",2014,2014-11-01,"Turkana",0.0958,0,0,0,0,78,0,0,0,0
"474",2014,2014-02-01,"Turkana",0.0971,0,0,0,0,79,0,0,0,0
"475",2014,2014-04-01,"Turkana",0.1548,0,0,0,0,126,0,0,0,0
"476",2014,2014-12-01,"Turkana",0.2814,0,0,0,0,229,0,0,0,0
"477",2014,2014-09-01,"Turkana",0.1892,0,0,0,0,154,0,0,0,0
"478",2014,2014-03-01,"Turkana",0.2826,0,0,0,0,230,0,0,0,0
"479",2014,2014-10-01,"Turkana",0.1094,0,0,0,0,89,0,0,0,0
"480",2014,2014-01-01,"Turkana",0.1167,0,0,0,0,95,0,0,0,0
"481",2014,2014-07-01,"Turkana",0.1511,0,0,0,0,123,0,0,0,0
"482",2014,2014-05-01,"Turkana",0.102,0,0,0,0,83,0,0,0,0
"483",2014,2014-06-01,"Uasin Gishu",0.6509,0,0,0,0,684,0,0,0,0
"484",2014,2014-10-01,"Uasin Gishu",0.5805,3.5917,0,0,0,610,2,0,0,0
"485",2014,2014-04-01,"Uasin Gishu",0.6071,0,0,0,0,638,0,0,0,0
"486",2014,2014-09-01,"Uasin Gishu",0.4301,0,0,0,0,452,0,0,0,0
"487",2014,2014-03-01,"Uasin Gishu",0.6861,0,0,0,0,721,0,0,0,0
"488",2014,2014-02-01,"Uasin Gishu",0.4606,0,0,0,0,484,0,0,0,0
"489",2014,2014-08-01,"Uasin Gishu",0.5576,0,0,0,0,586,0,0,0,0
"490",2014,2014-07-01,"Uasin Gishu",0.7356,0,0,0,0,773,0,0,0,0
"491",2014,2014-11-01,"Uasin Gishu",0.3473,0,0,0,0,365,0,0,0,0
"492",2014,2014-12-01,"Uasin Gishu",0.2769,0,0,0,0,291,0,0,0,0
"493",2014,2014-05-01,"Uasin Gishu",0.6347,0,0,0,0,667,0,0,0,0
"494",2014,2014-01-01,"Uasin Gishu",0.4549,0,0,0,0,478,0,0,0,0
"495",2014,2014-06-01,"Vihiga",0.0566,0,NA,0,0,32,0,0,0,0
"496",2014,2014-03-01,"Vihiga",0.0566,0,NA,0,0,32,0,0,0,0
"497",2014,2014-02-01,"Vihiga",0.0583,0,NA,0,0,33,0,0,0,0
"498",2014,2014-07-01,"Vihiga",0.0689,0,NA,0,0,39,0,0,0,0
"499",2014,2014-12-01,"Vihiga",0.1238,0,NA,0,0,70,0,0,0,0
"500",2014,2014-04-01,"Vihiga",0.0566,0,NA,0,0,32,0,0,0,0
"501",2014,2014-08-01,"Vihiga",0.1467,0,NA,0,0,83,0,0,0,0
"502",2014,2014-09-01,"Vihiga",0.1061,0,NA,0,0,60,0,0,0,0
"503",2014,2014-01-01,"Vihiga",0.0583,0,NA,0,0,33,0,0,0,0
"504",2014,2014-10-01,"Vihiga",0.1715,0,NA,0,0,97,0,0,0,0
"505",2014,2014-05-01,"Vihiga",0.145,0,NA,0,0,82,0,0,0,0
"506",2014,2014-11-01,"Vihiga",0.0601,0,NA,0,0,34,0,0,0,0
"507",2014,2014-03-01,"Wajir",0.0541,0,0,0,0,37,0,0,0,0
"508",2014,2014-02-01,"Wajir",0.019,0,0,0,0,13,0,0,0,0
"509",2014,2014-10-01,"Wajir",0.1199,0,0,0,0,82,0,0,0,0
"510",2014,2014-05-01,"Wajir",0.1052,0,0,0,0,72,0,0,0,0
"511",2014,2014-07-01,"Wajir",0.0439,0,0,0,0,30,0,0,0,0
"512",2014,2014-12-01,"Wajir",0.1286,0,0,0,0,88,0,0,0,0
"513",2014,2014-06-01,"Wajir",0.0541,0,0,0,0,37,0,0,0,0
"514",2014,2014-08-01,"Wajir",0.171,0,0,0,0,117,0,0,0,0
"515",2014,2014-04-01,"Wajir",0.0409,0,0,0,0,28,0,0,0,0
"516",2014,2014-09-01,"Wajir",0.1798,0,0,0,0,123,0,0,0,0
"517",2014,2014-11-01,"Wajir",0.1432,0,0,0,0,98,0,0,0,0
"518",2014,2014-01-01,"Wajir",0.0395,0,0,0,0,27,0,0,0,0
"519",2014,2014-10-01,"West Pokot",0.278,0,0,0,0,154,0,0,0,0
"520",2014,2014-03-01,"West Pokot",0.6337,0,0,0,0,351,0,0,0,0
"521",2014,2014-02-01,"West Pokot",0.3557,0,0,0,0,197,0,0,0,0
"522",2014,2014-05-01,"West Pokot",0.3467,0,0,0,0,192,0,0,0,0
"523",2014,2014-07-01,"West Pokot",0.4279,0,0,0,0,237,0,0,0,0
"524",2014,2014-12-01,"West Pokot",0.2528,0,0,0,0,140,0,0,0,0
"525",2014,2014-06-01,"West Pokot",0.39,0,0,0,0,216,0,0,0,0
"526",2014,2014-08-01,"West Pokot",0.4062,0,0,0,0,225,0,0,0,0
"527",2014,2014-11-01,"West Pokot",0.399,0,0,0,0,221,0,0,0,0
"528",2014,2014-09-01,"West Pokot",0.3864,0,0,0,0,214,0,0,0,0
"529",2014,2014-04-01,"West Pokot",0.4026,0,0,0,0,223,0,0,0,0
"530",2014,2014-01-01,"West Pokot",0.4586,0,0,0,0,254,0,0,0,0
"531",2015,2015-01-01,"Baringo",0.4335,0,0,0,0,265,0,0,0,0
"532",2015,2015-02-01,"Baringo",0.9865,0,0,0,0,603,0,0,0,0
"533",2015,2015-09-01,"Baringo",1.2156,0,0,0,0,743,0,0,0,0
"534",2015,2015-11-01,"Baringo",0.6135,0,0,0,0,375,0,0,0,0
"535",2015,2015-07-01,"Baringo",1.191,0,0,0,0,728,0,0,0,0
"536",2015,2015-10-01,"Baringo",1.407,0,0,0,0,860,0,0,0,0
"537",2015,2015-03-01,"Baringo",1.1796,0,0,0,0,721,0,0,0,0
"538",2015,2015-05-01,"Baringo",0.7329,0,0,0,0,448,0,0,0,0
"539",2015,2015-06-01,"Baringo",0.7542,0,0,0,0,461,0,0,0,0
"540",2015,2015-04-01,"Baringo",0.7329,0,0,0,0,448,0,0,0,0
"541",2015,2015-12-01,"Baringo",0.7869,0,0,0,0,481,0,0,0,0
"542",2015,2015-08-01,"Baringo",0.9063,0,0,0,0,554,0,0,0,0
"543",2015,2015-05-01,"Bomet",0.7467,0,NA,0,0,619,0,0,0,0
"544",2015,2015-01-01,"Bomet",0.3329,0,NA,0,0,276,0,0,0,0
"545",2015,2015-02-01,"Bomet",0.4065,0,NA,0,0,337,0,0,0,0
"546",2015,2015-10-01,"Bomet",1.0772,0,NA,0,0,893,0,0,0,0
"547",2015,2015-09-01,"Bomet",0.7648,0,NA,0,0,634,0,0,0,0
"548",2015,2015-11-01,"Bomet",0.9698,0,NA,0,0,804,0,0,0,0
"549",2015,2015-04-01,"Bomet",0.5561,0,NA,0,0,461,0,0,0,0
"550",2015,2015-03-01,"Bomet",1.0012,0,NA,0,0,830,0,0,0,0
"551",2015,2015-08-01,"Bomet",1.0338,0,NA,0,0,857,0,0,0,0
"552",2015,2015-07-01,"Bomet",1.0313,0,NA,0,0,855,0,0,0,0
"553",2015,2015-12-01,"Bomet",0.9324,0,NA,0,0,773,0,0,0,0
"554",2015,2015-06-01,"Bomet",1.2871,0,NA,0,0,1067,0,0,0,0
"555",2015,2015-04-01,"Bungoma",0.8816,0,NA,0,0,1378,0,0,0,0
"556",2015,2015-07-01,"Bungoma",0.8804,0,NA,0,0,1376,0,0,0,0
"557",2015,2015-10-01,"Bungoma",0.9181,0,NA,0,0,1435,0,0,0,0
"558",2015,2015-06-01,"Bungoma",0.7486,0,NA,0,0,1170,0,0,0,0
"559",2015,2015-02-01,"Bungoma",0.7146,0,NA,0,0,1117,0,0,0,0
"560",2015,2015-05-01,"Bungoma",0.7946,0,NA,0,0,1242,0,0,0,0
"561",2015,2015-09-01,"Bungoma",0.8682,0,NA,0,0,1357,0,0,0,0
"562",2015,2015-11-01,"Bungoma",1.0928,0,NA,0,0,1708,0,0,0,0
"563",2015,2015-01-01,"Bungoma",0.547,0,NA,0,0,855,0,0,0,0
"564",2015,2015-03-01,"Bungoma",0.7639,0,NA,0,0,1194,0,0,0,0
"565",2015,2015-08-01,"Bungoma",0.8976,0,NA,0,0,1403,0,0,0,0
"566",2015,2015-12-01,"Bungoma",1.3071,0,NA,0,0,2043,0,0,0,0
"567",2015,2015-02-01,"Busia",0.3425,0,NA,0,0,283,0,0,0,0
"568",2015,2015-06-01,"Busia",0.3255,0,NA,0,0,269,0,0,0,0
"569",2015,2015-07-01,"Busia",0.3764,0,NA,0,0,311,0,0,0,0
"570",2015,2015-04-01,"Busia",0.3546,0,NA,0,0,293,0,0,0,0
"571",2015,2015-11-01,"Busia",0.3122,0,NA,0,0,258,0,0,0,0
"572",2015,2015-09-01,"Busia",0.616,0,NA,0,0,509,0,0,0,0
"573",2015,2015-01-01,"Busia",0.3691,0,NA,0,0,305,0,0,0,0
"574",2015,2015-10-01,"Busia",0.5373,0,NA,0,0,444,0,0,0,0
"575",2015,2015-08-01,"Busia",0.5543,0,NA,0,0,458,0,0,0,0
"576",2015,2015-12-01,"Busia",0.4175,0,NA,0,0,345,0,0,0,0
"577",2015,2015-05-01,"Busia",0.2699,0,NA,0,0,223,0,0,0,0
"578",2015,2015-03-01,"Busia",0.2505,0,NA,0,0,207,0,0,0,0
"579",2015,2015-07-01,"Elgeyo Marakwet",4.0503,0,0,0,0,1737,0,0,0,0
"580",2015,2015-06-01,"Elgeyo Marakwet",1.9027,0,0,0,0,816,0,0,0,0
"581",2015,2015-03-01,"Elgeyo Marakwet",1.7302,0,0,0,0,742,0,0,0,0
"582",2015,2015-11-01,"Elgeyo Marakwet",2.446,0,0,0,0,1049,0,0,0,0
"583",2015,2015-01-01,"Elgeyo Marakwet",0.9793,0,0,0,0,420,0,0,0,0
"584",2015,2015-08-01,"Elgeyo Marakwet",2.4996,0,0,0,0,1072,0,0,0,0
"585",2015,2015-12-01,"Elgeyo Marakwet",1.1309,0,0,0,0,485,0,0,0,0
"586",2015,2015-09-01,"Elgeyo Marakwet",2.1405,0,0,0,0,918,0,0,0,0
"587",2015,2015-05-01,"Elgeyo Marakwet",1.4923,0,0,0,0,640,0,0,0,0
"588",2015,2015-10-01,"Elgeyo Marakwet",2.0729,0,0,0,0,889,0,0,0,0
"589",2015,2015-02-01,"Elgeyo Marakwet",1.8631,0,0,0,0,799,0,0,0,0
"590",2015,2015-04-01,"Elgeyo Marakwet",1.2848,0,0,0,0,551,0,0,0,0
"591",2015,2015-07-01,"Embu",0.0839,0,0,0,0,49,0,0,0,0
"592",2015,2015-11-01,"Embu",0.1695,0,0,0,0,99,0,0,0,0
"593",2015,2015-08-01,"Embu",0.1028,0,0,0,0,60,0,0,0,0
"594",2015,2015-03-01,"Embu",0.0976,0,0,0,0,57,0,0,0,0
"595",2015,2015-12-01,"Embu",0.1764,0,0,0,0,103,0,0,0,0
"596",2015,2015-01-01,"Embu",0.0394,0,0,0,0,23,0,0,0,0
"597",2015,2015-04-01,"Embu",0.0856,0,0,0,0,50,0,0,0,0
"598",2015,2015-10-01,"Embu",0.101,0,0,0,0,59,0,0,0,0
"599",2015,2015-05-01,"Embu",0.0805,0,0,0,0,47,0,0,0,0
"600",2015,2015-09-01,"Embu",0.0856,0,0,0,0,50,0,0,0,0
"601",2015,2015-06-01,"Embu",0.1079,0,0,0,0,63,0,0,0,0
"602",2015,2015-02-01,"Embu",0.1182,0,0,0,0,69,0,0,0,0
"603",2015,2015-08-01,"Garissa",0.5075,0,0,0,0,387,0,0,0,0
"604",2015,2015-03-01,"Garissa",0.2649,0,0.6127,0,0,202,0,1,0,0
"605",2015,2015-07-01,"Garissa",0.4118,0,0,0,0,314,0,0,0,0
"606",2015,2015-06-01,"Garissa",0.3698,0,0,0,0,282,0,0,0,0
"607",2015,2015-10-01,"Garissa",1.2275,0,0,0,0,936,0,0,0,0
"608",2015,2015-12-01,"Garissa",1.002,0,0,0.1296,0.182,764,0,0,1,1
"609",2015,2015-09-01,"Garissa",0.7751,0,0,0,0,591,0,0,0,0
"610",2015,2015-01-01,"Garissa",0.1561,0,0,0,0,119,0,0,0,0
"611",2015,2015-04-01,"Garissa",0.24,0,0,0,0,183,0,0,0,0
"612",2015,2015-05-01,"Garissa",0.1928,0,0,0,0,147,0,0,0,0
"613",2015,2015-02-01,"Garissa",0.1613,0,0,0,0,123,0,0,0,0
"614",2015,2015-11-01,"Garissa",1.141,0,0,0,0,870,0,0,0,0
"615",2015,2015-10-01,"Homa Bay",0.694,0,NA,0,0,727,0,0,0,0
"616",2015,2015-07-01,"Homa Bay",0.7103,0,NA,0,0,744,0,0,0,0
"617",2015,2015-12-01,"Homa Bay",0.694,0,NA,0,0,727,0,0,0,0
"618",2015,2015-04-01,"Homa Bay",0.2635,0,NA,0,0,276,0,0,0,0
"619",2015,2015-08-01,"Homa Bay",0.3332,0,NA,0,0,349,0,0,0,0
"620",2015,2015-06-01,"Homa Bay",0.3504,0,NA,0,0,367,0,0,0,0
"621",2015,2015-11-01,"Homa Bay",0.526,0,NA,0,0,551,0,0,0,0
"622",2015,2015-02-01,"Homa Bay",0.126,0,NA,0,0,132,0,0,0,0
"623",2015,2015-09-01,"Homa Bay",0.464,0,NA,0,0,486,0,0,0,0
"624",2015,2015-03-01,"Homa Bay",0.6492,0,NA,0,0,680,0,0,0,0
"625",2015,2015-01-01,"Homa Bay",0.1146,0,NA,0,0,120,0,0,0,0
"626",2015,2015-05-01,"Homa Bay",0.0859,0,NA,0,0,90,0,0,0,0
"627",2015,2015-04-01,"Isiolo",0.9804,0,0,0,0,239,0,0,0,0
"628",2015,2015-02-01,"Isiolo",0.1518,0,0,0,0,37,0,0,0,0
"629",2015,2015-10-01,"Isiolo",1.3783,0,0,0,0,336,0,0,0,0
"630",2015,2015-06-01,"Isiolo",0.6317,0,0,0,0,154,0,0,0,0
"631",2015,2015-11-01,"Isiolo",1.3126,0,0,0,0,320,0,0,0,0
"632",2015,2015-01-01,"Isiolo",0.3076,0,0,0,0,75,0,0,0,0
"633",2015,2015-07-01,"Isiolo",0.4471,0,0,0,0,109,0,0,0,0
"634",2015,2015-05-01,"Isiolo",0.722,0,0,0,0,176,0,0,0,0
"635",2015,2015-03-01,"Isiolo",1.0706,0,0,0,0,261,0,0,0,0
"636",2015,2015-08-01,"Isiolo",1.3537,0,0,0,0,330,0,0,0,0
